Timestamp,Used Memory (MB) Diff,CPU Load 1 min Diff,CPU Load 5 min Diff,CPU Load 15 min Diff,Disk Usage (%) Diff,TX (MB) Diff,RX (MB) Diff,CPU Load 1 min Actual,CPU Load 5 min Actual,CPU Load 15 min Actual,Open Ports,Arp.Plc.Eclr/code.ESM_DATA1.ESM_INFOS[1].TASK_INFOS[1].LAST_ACTIVATION_DELAY,Arp.Plc.Eclr/code.ESM_DATA1.ESM_INFOS[1].TASK_INFOS[1].LAST_EXEC_DURATION,Arp.Plc.Eclr/code.IP_ACTIVE_DT,Arp.Plc.Eclr/code.USER_PART_DT.MEM_FREE,Arp.Plc.Eclr/code.USER_PART_DT.MEM_USAGE,Arp.Plc.Eclr/code.ESM_DATA1.ESM_INFOS[2].TASK_INFOS[1].LAST_ACTIVATION_DELAY,Arp.Plc.Eclr/code.USER_PART_DT.MEM_USED,Arp.Plc.Eclr/code.cpu_1,Arp.Plc.Eclr/code.cpu_2,Arp.Plc.Eclr/code.temp,Total_Exec_Duration,Total_Activation_delay,Arp.Plc.Eclr/code.ESM_DATA1.ESM_INFOS[2].TASK_INFOS[1].LAST_EXEC_DURATION,Label,Attack Technique
1950.0,0.0,-0.0299999999999993,-0.0100000000000006,0.0,0.0,0.0,0.0,4.65,4.85,4.87,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",63.22,151.54,0.0,347720581.12,27.0,64.76,126350458.88,34.2,11.2,57.0,523.4,127.98,371.86,0,0
1961.0,1.0,-0.0200000000000004,-0.0099999999999997,-0.0099999999999997,0.0,0.0,0.0,4.63,4.84,4.86,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",82.7,199.16,0.0,347717632.0,27.0,69.54,126353408.0,34.56,13.0,57.0,618.98,152.24,419.82,0,0
1971.0,0.0,0.3700000000000001,0.0700000000000002,0.0299999999999993,0.0,0.0,0.0,5.0,4.91,4.89,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",69.76,161.54,0.0,347717632.0,27.0,53.54,126353408.0,30.46,11.72,57.0,572.46,123.3,410.92,0,0
1982.0,0.0,-0.08,-0.0200000000000004,-0.0099999999999997,0.0,0.0,0.0,4.92,4.89,4.88,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",70.7,163.08,0.0,347717550.08,27.0,54.58,126353489.92,29.48,6.9,57.0,572.54,125.28,409.46,0,0
1992.0,-1.0,0.0099999999999997,0.0100000000000006,0.0099999999999997,0.0,0.0,0.0,4.93,4.9,4.89,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",68.36,157.66,0.0,347713536.0,27.0,53.32,126357504.0,28.78,5.36,57.0,580.74,121.68,423.08,0,0
2003.0,0.0,-0.0599999999999996,-0.0100000000000006,-0.0099999999999997,0.0,0.0,0.0,4.87,4.89,4.88,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",57.58,136.96,0.0,347676672.0,27.0,55.4,126394368.0,24.44,11.18,57.0,546.72,112.98,409.76,0,0
2013.0,0.0,0.0199999999999995,0.0,0.0,0.0,0.0,0.0,4.89,4.89,4.88,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",50.94,125.56,0.0,347652096.0,27.0,53.16,126418944.0,22.84,11.84,57.0,491.78,104.1,366.22,0,0
2024.0,1.0,0.0200000000000004,0.0,0.0099999999999997,0.0,0.0,0.0,4.91,4.89,4.89,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",76.24,174.64,0.0,347581644.8,27.0,62.36,126489395.2,34.32,15.06,57.0,548.8,138.6,374.16,0,0
2034.0,0.0,0.08,0.0200000000000004,0.0,0.0,0.0,0.0,4.99,4.91,4.89,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",42.92,112.38,0.0,347574272.0,27.0,58.5,126496768.0,27.94,5.0,57.0,531.86,101.42,419.48,0,0
2045.0,0.0,-0.0700000000000002,-0.0099999999999997,0.0,0.0,0.0,0.0,4.92,4.9,4.89,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",71.64,169.2,0.0,347572469.76,27.0,55.54,126498570.24,23.84,19.98,57.0,583.08,127.18,413.88,0,0
2055.0,0.0,0.0899999999999998,0.0199999999999995,0.0100000000000006,0.0,0.0,0.0,5.01,4.92,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",68.78,156.48,0.0,347570176.0,27.0,54.44,126500864.0,29.52,14.98,57.0,573.8,123.22,417.32,0,0
2066.0,0.0,0.1600000000000001,0.04,0.0099999999999997,0.0,0.0,0.0,5.17,4.96,4.91,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",77.12,176.4,0.0,347569274.88,27.0,54.6,126501765.12,31.26,12.94,57.0,594.96,131.72,418.56,0,0
2076.0,0.0,-0.0999999999999996,-0.0199999999999995,0.0,0.0,0.0,0.0,5.07,4.94,4.91,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",70.08,164.6,0.0,347566080.0,27.0,55.18,126504960.0,30.82,9.0,57.0,586.18,125.26,421.58,0,0
2087.0,0.0,-0.0100000000000006,0.0,0.0,0.0,0.0,0.0,5.06,4.94,4.91,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",68.38,163.66,0.0,347566080.0,27.0,55.14,126504960.0,34.46,22.64,57.0,579.46,123.52,415.8,0,0
2097.0,0.0,-0.1699999999999999,-0.0300000000000002,-0.0099999999999997,0.0,0.0,0.0,4.89,4.91,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",68.22,157.02,0.0,347566080.0,27.0,53.2,126504960.0,28.3,5.54,57.0,575.52,121.42,418.5,0,0
2108.0,0.0,0.0200000000000004,0.0099999999999997,0.0,0.0,0.0,0.0,4.91,4.92,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",59.22,130.02,0.0,347496448.0,27.0,48.6,126574592.0,28.3,5.38,57.0,496.0,107.82,365.98,0,0
2118.0,0.0,0.0099999999999997,0.0,0.0,0.0,0.0,0.0,4.92,4.92,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",53.6,120.48,0.0,347496448.0,27.0,48.38,126574592.0,24.36,9.76,57.0,479.4,101.98,358.92,0,0
2129.0,0.0,-0.1399999999999996,-0.0300000000000002,-0.0100000000000006,0.0,0.0,0.0,4.78,4.89,4.89,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",54.96,134.48,0.0,347418624.0,27.0,51.48,126652416.0,28.82,5.92,57.0,468.72,106.44,334.24,0,0
2139.0,0.0,0.0999999999999996,0.0200000000000004,0.0100000000000006,0.0,0.0,0.0,4.88,4.91,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",53.88,128.52,0.0,347414528.0,27.0,50.96,126656512.0,23.44,10.32,57.0,477.18,104.84,348.66,0,0
2150.0,0.0,0.0200000000000004,0.0,0.0,0.0,0.0,0.0,4.9,4.91,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",59.54,139.92,0.0,347413053.44,27.0,62.96,126657986.56,22.42,22.9,57.0,506.14,122.5,366.22,0,0
2160.0,0.0,0.0199999999999995,0.0,0.0,0.0,0.0,0.0,4.92,4.91,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",57.14,146.48,0.0,347410432.0,27.0,61.86,126660608.0,33.52,11.68,57.0,516.72,119.0,370.24,0,0
2171.0,0.0,-0.1500000000000003,-0.0300000000000002,-0.0100000000000006,0.0,0.0,0.0,4.77,4.88,4.89,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",61.28,153.6,0.0,347410432.0,27.0,59.68,126660608.0,31.6,10.0,57.0,582.9,120.96,429.3,0,0
2181.0,0.0,0.1100000000000003,0.0200000000000004,0.0100000000000006,0.0,0.0,0.0,4.88,4.9,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",68.92,166.32,0.0,347410022.4,27.0,55.04,126661017.6,20.22,15.98,57.0,582.38,123.96,416.06,0,0
2192.0,0.0,0.1000000000000005,0.0199999999999995,0.0099999999999997,0.0,0.0,0.0,4.98,4.92,4.91,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",65.5,136.06,0.0,347406336.0,27.0,55.34,126664704.0,28.48,5.22,57.0,539.92,120.84,403.86,0,0
2202.0,1.0,-0.0700000000000002,-0.0099999999999997,-0.0099999999999997,0.0,0.0,0.0,4.91,4.91,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",84.58,181.88,0.0,347367014.4,27.0,60.68,126704025.6,38.6,18.66,57.0,574.86,145.26,392.98,0,0
2213.0,-1.0,0.0099999999999997,0.0,0.0099999999999997,0.0,0.0,0.0,4.92,4.91,4.91,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",44.58,114.46,0.0,347340800.0,27.0,58.44,126730240.0,28.26,4.6,57.0,533.94,103.02,419.48,0,0
2224.0,0.0,0.3600000000000003,0.0899999999999998,0.0199999999999995,0.0,0.0,0.0,5.28,5.0,4.93,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",55.8,125.06,0.0,347262976.0,27.0,47.72,126808064.0,29.46,5.6,57.0,484.7,103.52,359.64,0,0
2234.0,0.0,0.04,0.0199999999999995,0.0100000000000006,0.0,0.0,0.0,5.32,5.02,4.94,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",56.26,126.02,0.0,347262976.0,27.0,47.8,126808064.0,28.92,5.2,57.0,485.44,104.06,359.42,0,0
2245.0,0.0,-0.1299999999999999,-0.0199999999999995,0.0,0.0,0.0,0.0,5.19,5.0,4.94,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",60.28,142.32,0.0,347261173.76,27.0,53.32,126809866.24,29.7,16.04,57.0,485.8,113.6,343.48,0,0
2255.0,0.0,-0.0300000000000002,0.0,0.0,0.0,0.0,0.0,5.16,5.0,4.94,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",59.54,144.28,0.0,347258880.0,27.0,53.14,126812160.0,30.76,14.86,57.0,501.48,112.68,357.2,0,0
2266.0,0.0,-0.1100000000000003,-0.0199999999999995,-0.0100000000000006,0.0,0.0,0.0,5.05,4.98,4.93,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",65.72,156.1,0.0,347258060.8,27.0,62.4,126812979.2,43.14,26.42,57.0,537.0,128.12,380.9,0,0
2276.0,0.0,0.1500000000000003,0.0399999999999991,0.0100000000000006,0.0,0.0,0.0,5.2,5.02,4.94,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",60.34,144.9,0.0,347254784.0,27.0,61.62,126816256.0,29.44,7.44,57.0,500.68,121.96,355.78,0,0
2287.0,0.0,-0.1000000000000005,-0.0199999999999995,0.0,0.0,0.0,0.0,5.1,5.0,4.94,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",61.8,149.04,0.0,347254784.0,27.0,64.02,126816256.0,28.62,5.0,57.0,524.32,125.82,375.28,0,0
2297.0,0.0,0.1300000000000007,0.0300000000000002,0.0099999999999997,0.0,0.0,0.0,5.23,5.03,4.95,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",62.42,146.72,0.0,347254784.0,27.0,62.48,126816256.0,28.84,5.2,57.0,517.34,124.9,370.62,0,0
2308.0,0.0,0.1199999999999992,0.0299999999999993,0.0099999999999997,0.0,0.0,0.0,5.35,5.06,4.96,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",48.54,122.74,0.0,347185152.0,27.0,52.94,126885888.0,26.6,7.4,57.0,475.06,101.48,352.32,0,0
2318.0,0.0,0.1900000000000004,0.0500000000000007,0.0200000000000004,0.0,0.0,0.0,5.54,5.11,4.98,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",49.4,129.2,0.0,347185152.0,27.0,51.66,126885888.0,27.32,5.72,57.0,468.44,101.06,339.24,0,0
2329.0,0.0,-0.1299999999999999,0.0,0.0,0.0,0.0,0.0,5.41,5.11,4.98,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",53.54,135.5,0.0,347111424.0,27.0,60.16,126959616.0,37.44,19.24,57.0,504.16,113.7,368.66,0,0
2339.0,0.0,-0.2099999999999999,-0.04,-0.0100000000000006,0.0,0.0,0.0,5.2,5.07,4.97,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",54.32,136.64,0.0,347107328.0,27.0,61.46,126963712.0,29.04,5.0,57.0,500.02,115.78,363.38,0,0
2350.0,0.0,-0.1100000000000003,-0.0200000000000004,-0.0099999999999997,0.0,0.0,0.0,5.09,5.05,4.96,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",49.9,128.64,0.0,347105525.76,27.0,61.3,126965514.24,32.42,12.0,57.0,565.68,111.2,437.04,0,0
2360.0,0.0,-0.0899999999999998,-0.0199999999999995,0.0,0.0,0.0,0.0,5.0,5.03,4.96,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",50.24,128.94,0.0,347103232.0,27.0,62.36,126967808.0,32.68,12.28,57.0,566.82,112.6,437.88,0,0
2371.0,0.0,-0.0700000000000002,-0.0200000000000004,-0.0099999999999997,0.0,0.0,0.0,4.93,5.01,4.95,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",57.96,144.48,0.0,347103232.0,27.0,58.78,126967808.0,31.68,10.6,57.0,561.18,116.74,416.7,0,0
2381.0,0.0,0.0899999999999998,0.0200000000000004,0.0099999999999997,0.0,0.0,0.0,5.02,5.03,4.96,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",86.56,190.12,0.0,347103232.0,27.0,61.26,126967808.0,25.24,18.94,57.0,618.64,147.82,428.52,0,0
2393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.02,5.03,4.96,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",51.1,118.08,0.0,347099136.0,27.0,48.28,126971904.0,18.88,14.2,57.0,485.34,99.38,367.26,0,0
2403.0,0.0,-0.1599999999999992,-0.04,-0.0099999999999997,0.0,0.0,0.0,4.86,4.99,4.95,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",55.26,127.9,0.0,347054571.52,27.0,50.3,127016468.48,30.82,7.4,57.56,499.04,105.56,371.14,0,0
2414.0,0.0,-0.0500000000000007,-0.0099999999999997,0.0,0.0,0.0,0.0,4.81,4.98,4.95,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",54.5,122.7,0.0,347033600.0,27.0,48.6,127037440.0,28.14,5.0,58.0,481.86,103.1,359.16,0,0
2424.0,0.0,0.1000000000000005,0.0099999999999997,0.0,0.0,0.0,0.0,4.91,4.99,4.95,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",54.18,137.06,0.0,346954792.96,27.0,52.02,127116247.04,28.54,5.6,58.0,493.98,106.2,356.92,0,0
2435.0,0.0,-0.0700000000000002,-0.0099999999999997,0.0,0.0,0.0,0.0,4.84,4.98,4.95,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",54.86,145.48,0.0,346951680.0,27.0,53.78,127119360.0,33.6,12.7,58.0,491.04,108.64,345.56,0,0
2445.0,0.0,-0.1299999999999999,-0.0300000000000002,-0.0099999999999997,0.0,0.0,0.0,4.71,4.95,4.94,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",58.82,164.58,0.0,346951680.0,27.0,55.92,127119360.0,33.16,10.64,58.0,528.5,114.74,363.92,0,0
2456.0,0.0,0.0499999999999998,0.0,0.0,0.0,0.0,0.0,4.76,4.95,4.94,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",52.38,143.96,0.0,346947584.0,27.0,54.44,127123456.0,34.12,12.48,58.0,515.14,106.82,371.18,0,0
2466.0,0.0,-0.1200000000000001,-0.0300000000000002,-0.0100000000000006,0.0,0.0,0.0,4.64,4.92,4.93,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",49.0,133.94,0.0,346947256.32,27.0,53.48,127123783.68,30.9,9.8,58.0,494.46,102.48,360.52,0,0
2477.0,0.0,0.0600000000000005,0.0,0.0,0.0,0.0,0.0,4.7,4.92,4.93,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",50.18,139.12,0.0,346943488.0,27.0,53.32,127127552.0,30.46,6.26,58.0,493.98,103.5,354.86,0,0
2487.0,0.0,-0.1100000000000003,-0.0300000000000002,-0.0099999999999997,0.0,0.0,0.0,4.59,4.89,4.92,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",49.82,144.36,0.0,346943488.0,27.0,53.22,127127552.0,29.62,5.0,58.0,488.94,103.04,344.58,0,0
2498.0,0.0,-0.0099999999999997,-0.0199999999999995,-0.0099999999999997,0.0,0.0,0.0,4.58,4.87,4.91,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",50.24,133.12,0.0,346943488.0,27.0,51.52,127127552.0,28.0,4.8,58.0,469.06,101.76,335.94,0,0
2508.0,0.0,0.0499999999999998,0.0099999999999997,0.0,0.0,0.0,0.0,4.63,4.88,4.91,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",46.48,118.96,0.0,346873856.0,27.0,58.12,127197184.0,42.34,22.56,58.0,542.66,104.6,423.7,0,0
2519.0,0.0,0.2099999999999999,0.04,0.0099999999999997,0.0,0.0,0.0,4.84,4.92,4.92,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",44.1,119.86,0.0,346873856.0,27.0,58.38,127197184.0,28.9,5.2,58.0,547.86,102.48,428.0,0,0
2529.0,0.0,-0.04,-0.0199999999999995,0.0,0.0,0.0,0.0,4.8,4.9,4.92,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",53.5,128.8,0.0,346800128.0,27.0,51.66,127270912.0,27.36,5.12,58.0,470.14,105.16,341.34,0,0
2540.0,1.0,-0.04,-0.0100000000000006,-0.0099999999999997,0.0,0.0,0.0,4.76,4.89,4.91,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",61.74,148.26,0.0,346796032.0,27.0,53.88,127275008.0,31.22,13.88,58.0,502.36,115.62,354.1,0,0
2550.0,-1.0,-0.1200000000000001,-0.0299999999999993,-0.0099999999999997,0.0,0.0,0.0,4.64,4.86,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",61.64,152.18,0.0,346794721.28,27.0,53.36,127276318.72,34.62,12.7,58.0,506.24,115.0,354.06,0,0
2561.0,6.0,-0.0199999999999995,-0.0100000000000006,0.0,0.0,0.0,0.0,4.62,4.85,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",84.36,197.74,0.0,346791936.0,27.0,66.9,127279104.0,41.72,23.0,58.0,588.56,151.26,390.82,0,0
2572.0,-6.0,-0.0099999999999997,-0.0099999999999997,0.0,0.0,0.0,0.0,4.61,4.84,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",57.8,142.44,0.0,346791936.0,27.0,60.0,127279104.0,28.54,4.2,58.0,508.48,117.8,366.04,0,0
2583.0,0.0,0.0599999999999996,0.0,0.0,0.0,0.0,0.0,4.67,4.84,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",52.64,130.88,0.0,346791936.0,27.0,58.3,127279104.0,26.78,7.12,58.0,492.78,110.94,361.9,0,0
2593.0,0.0,0.04,0.0099999999999997,0.0,0.0,0.0,0.0,4.71,4.85,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",54.0,133.44,0.0,346787840.0,27.0,58.26,127283200.0,28.72,5.22,58.0,493.52,112.26,360.08,0,0
2604.0,0.0,0.0499999999999998,0.0,0.0,0.0,0.0,0.0,4.76,4.85,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",46.9,120.82,0.0,346745896.96,27.0,55.14,127325143.04,29.42,6.8,58.0,520.16,102.04,399.34,0,0
2614.0,1.0,0.1200000000000001,0.0300000000000002,0.0099999999999997,0.0,0.0,0.0,4.88,4.88,4.91,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",44.16,118.96,0.0,346722304.0,27.0,51.3,127348736.0,29.5,5.2,58.0,526.74,95.46,407.78,0,0
2625.0,0.0,0.08,0.0200000000000004,0.0099999999999997,0.0,0.0,0.0,4.96,4.9,4.92,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",51.68,140.24,0.0,346640384.0,27.0,52.5,127430656.0,35.92,35.58,58.0,489.14,104.18,348.9,0,0
2635.0,-1.0,-0.1399999999999996,-0.0300000000000002,-0.0199999999999995,0.0,0.0,0.0,4.82,4.87,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",45.0,126.7,0.0,346640384.0,27.0,49.74,127430656.0,25.3,8.92,58.0,455.22,94.74,328.52,0,0
2646.0,0.0,-0.0600000000000005,-0.0099999999999997,0.0,0.0,0.0,0.0,4.76,4.86,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",52.34,146.14,0.0,346639564.8,27.0,53.16,127431475.2,31.8,11.12,58.0,499.6,105.5,353.46,0,0
2656.0,0.0,-0.1099999999999994,-0.0300000000000002,-0.0100000000000006,0.0,0.0,0.0,4.65,4.83,4.89,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",51.54,138.26,0.0,346636288.0,27.0,52.98,127434752.0,32.1,9.2,58.0,487.52,104.52,349.26,0,0
2667.0,0.0,-0.1000000000000005,-0.0300000000000002,-0.0099999999999997,0.0,0.0,0.0,4.55,4.8,4.88,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",58.82,152.68,0.0,346636288.0,27.0,54.94,127434752.0,28.94,6.62,58.0,499.5,113.76,346.82,0,0
2677.0,1.0,-0.0899999999999998,-0.0300000000000002,-0.0099999999999997,0.0,0.0,0.0,4.46,4.77,4.87,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",53.16,139.42,0.0,346632192.0,27.0,53.78,127438848.0,26.92,6.84,58.0,486.46,106.94,347.04,0,0
2688.0,0.0,0.0,-0.0099999999999997,0.0,0.0,0.0,0.0,4.46,4.76,4.87,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",55.86,144.32,0.0,346632192.0,27.0,56.5,127438848.0,47.8,32.66,58.0,493.94,112.36,349.62,0,0
2698.0,0.0,0.0099999999999997,-0.0099999999999997,-0.0099999999999997,0.0,0.0,0.0,4.47,4.75,4.86,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",49.06,127.16,0.0,346632192.0,27.0,51.7,127438848.0,29.0,5.2,58.0,470.22,100.76,343.06,0,0
2709.0,-1.0,0.1500000000000003,0.0300000000000002,0.0099999999999997,0.0,0.0,0.0,4.62,4.78,4.87,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",55.28,147.38,0.0,346562560.0,27.0,58.66,127508480.0,27.52,5.0,58.0,559.36,113.94,411.98,0,0
2719.0,1.0,0.1399999999999996,0.0199999999999995,0.0099999999999997,0.0,0.0,0.0,4.76,4.8,4.88,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",56.12,148.46,0.0,346562560.0,27.0,59.46,127508480.0,29.08,5.2,58.0,566.78,115.58,418.32,0,0
2730.0,0.0,-0.0199999999999995,0.0,0.0,0.0,0.0,0.0,4.74,4.8,4.88,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",66.06,155.32,0.0,346487193.6,27.0,58.9,127583846.4,32.88,13.0,58.0,498.78,124.96,343.46,0,0
2740.0,0.0,-0.1100000000000003,-0.0300000000000002,-0.0099999999999997,0.0,0.0,0.0,4.63,4.77,4.87,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",83.76,192.12,0.0,346484736.0,27.0,71.96,127586304.0,38.04,19.94,58.0,595.16,155.72,403.04,0,0
2751.0,0.0,-0.0199999999999995,-0.0099999999999997,-0.0099999999999997,0.0,0.0,0.0,4.61,4.76,4.86,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",78.44,170.58,0.0,346483998.72,27.0,56.98,127587041.28,28.28,15.88,58.0,589.82,135.42,419.24,0,0
2761.0,0.0,0.1999999999999993,0.04,0.0099999999999997,0.0,0.0,0.0,4.81,4.8,4.87,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",67.38,159.08,0.0,346480640.0,27.0,54.88,127590400.0,31.84,8.48,58.0,570.42,122.26,411.34,0,0
2772.0,-1.0,0.0300000000000002,0.0099999999999997,0.0099999999999997,0.0,0.0,0.0,4.84,4.81,4.88,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",66.68,162.9,0.0,346480640.0,27.0,54.72,127590400.0,18.78,18.4,58.0,579.2,121.4,416.3,0,0
2782.0,1.0,-0.1299999999999999,-0.0299999999999993,-0.0099999999999997,0.0,0.0,0.0,4.71,4.78,4.87,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",73.18,167.86,0.0,346480640.0,27.0,52.48,127590400.0,17.78,15.3,58.0,584.58,125.66,416.72,0,0
2793.0,0.0,-0.0300000000000002,-0.0100000000000006,-0.0099999999999997,0.0,0.0,0.0,4.68,4.77,4.86,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",61.24,146.04,0.0,346476544.0,27.0,51.84,127594496.0,17.98,17.14,58.0,557.82,113.08,411.78,0,0
2803.0,0.0,0.0500000000000007,0.0100000000000006,0.0,0.0,0.0,0.0,4.73,4.78,4.86,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",80.26,171.6,0.0,346438451.2,27.0,58.26,127632588.8,37.32,17.5,58.0,577.56,138.52,405.96,0,0
